repo_name,repo_owner,git_url,api_base_url,source_type,access_token,lang,commits,defective
phasta,PHASTA,https://github.com/PHASTA/phasta,http://api.github.com,github_repo,0,Fortran,440,28
amrvac,amrvac,https://github.com/amrvac/amrvac,http://api.github.com,github_repo,0,Fortran,1779,28
libdspl-2.0,Dsplib,https://github.com/Dsplib/libdspl-2.0,http://api.github.com,github_repo,0,Fortran,107,29
unstructured-finite-volume,komahanb,https://github.com/komahanb/unstructured-finite-volume,http://api.github.com,github_repo,0,Fortran,122,29
libSUFR,MarcvdSluys,https://github.com/MarcvdSluys/libSUFR,http://api.github.com,github_repo,0,Fortran,361,29
pyspharm,jswhit,https://github.com/jswhit/pyspharm,http://api.github.com,github_repo,0,Fortran,110,29
nonlin,jchristopherson,https://github.com/jchristopherson/nonlin,http://api.github.com,github_repo,0,Fortran,359,29
CaNS,p-costa,https://github.com/p-costa/CaNS,http://api.github.com,github_repo,0,Fortran,293,29
dftd4,dftd4,https://github.com/dftd4/dftd4,http://api.github.com,github_repo,0,Fortran,92,29
datetime-fortran,wavebitscientific,https://github.com/wavebitscientific/datetime-fortran,http://api.github.com,github_repo,0,Fortran,261,30
petaca,nncarlson,https://github.com/nncarlson/petaca,http://api.github.com,github_repo,0,Fortran,91,30
Monte-Carlo-Radiation-Phd,lewisfish,https://github.com/lewisfish/Monte-Carlo-Radiation-Phd,http://api.github.com,github_repo,0,Fortran,120,32
RPMDrate,GreenGroup,https://github.com/GreenGroup/RPMDrate,http://api.github.com,github_repo,0,Fortran,167,32
FLAP,szaghi,https://github.com/szaghi/FLAP,http://api.github.com,github_repo,0,Fortran,263,32
Slycot,python-control,https://github.com/python-control/Slycot,http://api.github.com,github_repo,0,Fortran,68,33
pyOpt,madebr,https://github.com/madebr/pyOpt,http://api.github.com,github_repo,0,Fortran,66,33
Slycot,avventi,https://github.com/avventi/Slycot,http://api.github.com,github_repo,0,Fortran,68,33
py-ncepbufr,JCSDA,https://github.com/JCSDA/py-ncepbufr,http://api.github.com,github_repo,0,Fortran,526,33
mizuRoute,NCAR,https://github.com/NCAR/mizuRoute,http://api.github.com,github_repo,0,Fortran,302,34
pyavl,pankajp,https://github.com/pankajp/pyavl,http://api.github.com,github_repo,0,Fortran,79,34
FUNWAVE-TVD,fengyanshi,https://github.com/fengyanshi/FUNWAVE-TVD,http://api.github.com,github_repo,0,Fortran,421,34
fortran_lib,vjaunet,https://github.com/vjaunet/fortran_lib,http://api.github.com,github_repo,0,Fortran,122,34
feff85exafs,xraypy,https://github.com/xraypy/feff85exafs,http://api.github.com,github_repo,0,Fortran,408,35
COSPv2.0,CFMIP,https://github.com/CFMIP/COSPv2.0,http://api.github.com,github_repo,0,Fortran,166,35
chimera,hightower8083,https://github.com/hightower8083/chimera,http://api.github.com,github_repo,0,Fortran,131,35
h5fortran,scivision,https://github.com/scivision/h5fortran,http://api.github.com,github_repo,0,Fortran,188,35
MiMA,mjucker,https://github.com/mjucker/MiMA,http://api.github.com,github_repo,0,Fortran,335,36
fpluslib,r5r3,https://github.com/r5r3/fpluslib,http://api.github.com,github_repo,0,Fortran,183,36
CompDam_DGD,nasa,https://github.com/nasa/CompDam_DGD,http://api.github.com,github_repo,0,Fortran,131,36
focal,LKedward,https://github.com/LKedward/focal,http://api.github.com,github_repo,0,Fortran,198,38
open-fortran-parser-xml,mbdevpl,https://github.com/mbdevpl/open-fortran-parser-xml,http://api.github.com,github_repo,0,Fortran,358,38
Fortran-Astrodynamics-Toolkit,jacobwilliams,https://github.com/jacobwilliams/Fortran-Astrodynamics-Toolkit,http://api.github.com,github_repo,0,Fortran,216,38
OceanWave3D-Fortran90,apengsigkarup,https://github.com/apengsigkarup/OceanWave3D-Fortran90,http://api.github.com,github_repo,0,Fortran,118,38
Kepler,jasonfrowe,https://github.com/jasonfrowe/Kepler,http://api.github.com,github_repo,0,Fortran,163,39
StringiFor,szaghi,https://github.com/szaghi/StringiFor,http://api.github.com,github_repo,0,Fortran,248,39
tracmass,TRACMASS,https://github.com/TRACMASS/tracmass,http://api.github.com,github_repo,0,Fortran,662,39
pyranda,LLNL,https://github.com/LLNL/pyranda,http://api.github.com,github_repo,0,Fortran,199,40
NuLib,evanoconnor,https://github.com/evanoconnor/NuLib,http://api.github.com,github_repo,0,Fortran,263,41
odespy,hplgit,https://github.com/hplgit/odespy,http://api.github.com,github_repo,0,Fortran,179,41
wafo,wafo-project,https://github.com/wafo-project/wafo,http://api.github.com,github_repo,0,Fortran,259,42
LATTE,lanl,https://github.com/lanl/LATTE,http://api.github.com,github_repo,0,Fortran,246,42
octree-mg,jannisteunissen,https://github.com/jannisteunissen/octree-mg,http://api.github.com,github_repo,0,Fortran,122,43
PsrPopPy,samb8s,https://github.com/samb8s/PsrPopPy,http://api.github.com,github_repo,0,Fortran,189,44
rte-rrtmgp,RobertPincus,https://github.com/RobertPincus/rte-rrtmgp,http://api.github.com,github_repo,0,Fortran,218,44
dStar,nworbde,https://github.com/nworbde/dStar,http://api.github.com,github_repo,0,Fortran,341,44
ParallelForest,bert9bert,https://github.com/bert9bert/ParallelForest,http://api.github.com,github_repo,0,Fortran,267,46
ppiclF,dpzwick,https://github.com/dpzwick/ppiclF,http://api.github.com,github_repo,0,Fortran,158,46
pyglow,timduly4,https://github.com/timduly4/pyglow,http://api.github.com,github_repo,0,Fortran,206,46
overkit-fortran,majosm,https://github.com/majosm/overkit-fortran,http://api.github.com,github_repo,0,Fortran,275,48
fortran2018-examples,scivision,https://github.com/scivision/fortran2018-examples,http://api.github.com,github_repo,0,Fortran,447,49
FOODIE,Fortran-FOSS-Programmers,https://github.com/Fortran-FOSS-Programmers/FOODIE,http://api.github.com,github_repo,0,Fortran,298,50
xfoil-python,DARcorporation,https://github.com/DARcorporation/xfoil-python,http://api.github.com,github_repo,0,Fortran,122,50
COAWST,jcwarner-usgs,https://github.com/jcwarner-usgs/COAWST,http://api.github.com,github_repo,0,Fortran,1276,51
thermochimica,ORNL-CEES,https://github.com/ORNL-CEES/thermochimica,http://api.github.com,github_repo,0,Fortran,474,52
fv3atm,NOAA-EMC,https://github.com/NOAA-EMC/fv3atm,http://api.github.com,github_repo,0,Fortran,202,52
playmol,atoms-ufrj,https://github.com/atoms-ufrj/playmol,http://api.github.com,github_repo,0,Fortran,176,53
GIEM2G,DarthLaran,https://github.com/DarthLaran/GIEM2G,http://api.github.com,github_repo,0,Fortran,229,53
cgenie.muffin,derpycode,https://github.com/derpycode/cgenie.muffin,http://api.github.com,github_repo,0,Fortran,692,55
yambo,yambo-code,https://github.com/yambo-code/yambo,http://api.github.com,github_repo,0,Fortran,79,55
kiwi,emolch,https://github.com/emolch/kiwi,http://api.github.com,github_repo,0,Fortran,291,55
MORFEUS-Source,sourceryinstitute,https://github.com/sourceryinstitute/MORFEUS-Source,http://api.github.com,github_repo,0,Fortran,770,56
CyGutz,yaoyongxin,https://github.com/yaoyongxin/CyGutz,http://api.github.com,github_repo,0,Fortran,186,57
hazel,aasensio,https://github.com/aasensio/hazel,http://api.github.com,github_repo,0,Fortran,132,57
RXMD,USCCACS,https://github.com/USCCACS/RXMD,http://api.github.com,github_repo,0,Fortran,308,58
speedy.f90,samhatfield,https://github.com/samhatfield/speedy.f90,http://api.github.com,github_repo,0,Fortran,385,59
DMFTtools,aamaricci,https://github.com/aamaricci/DMFTtools,http://api.github.com,github_repo,0,Fortran,128,59
bspline-fortran,jacobwilliams,https://github.com/jacobwilliams/bspline-fortran,http://api.github.com,github_repo,0,Fortran,162,61
HORSES2D,juanmanzanero,https://github.com/juanmanzanero/HORSES2D,http://api.github.com,github_repo,0,Fortran,262,64
PyBDSF,lofar-astron,https://github.com/lofar-astron/PyBDSF,http://api.github.com,github_repo,0,Fortran,819,64
HORSES2D,horsescfd,https://github.com/horsescfd/HORSES2D,http://api.github.com,github_repo,0,Fortran,262,64
FMM3D,flatironinstitute,https://github.com/flatironinstitute/FMM3D,http://api.github.com,github_repo,0,Fortran,392,65
lcmap-change-detection-c,USGS-EROS,https://github.com/USGS-EROS/lcmap-change-detection-c,http://api.github.com,github_repo,0,Fortran,159,66
UCLCHEM,uclchem,https://github.com/uclchem/UCLCHEM,http://api.github.com,github_repo,0,Fortran,173,66
AWOT,nguy,https://github.com/nguy/AWOT,http://api.github.com,github_repo,0,Fortran,206,70
fluxo,project-fluxo,https://github.com/project-fluxo/fluxo,http://api.github.com,github_repo,0,Fortran,210,70
shadow3,oasys-kit,https://github.com/oasys-kit/shadow3,http://api.github.com,github_repo,0,Fortran,205,70
pysic,thynnine,https://github.com/thynnine/pysic,http://api.github.com,github_repo,0,Fortran,151,72
ptools,ptools,https://github.com/ptools/ptools,http://api.github.com,github_repo,0,Fortran,497,72
bandup,band-unfolding,https://github.com/band-unfolding/bandup,http://api.github.com,github_repo,0,Fortran,294,72
XH5For,victorsndvg,https://github.com/victorsndvg/XH5For,http://api.github.com,github_repo,0,Fortran,253,73
vtkmofo,porteri,https://github.com/porteri/vtkmofo,http://api.github.com,github_repo,0,Fortran,174,74
qmd-progress,lanl,https://github.com/lanl/qmd-progress,http://api.github.com,github_repo,0,Fortran,389,75
float,wrathematics,https://github.com/wrathematics/float,http://api.github.com,github_repo,0,Fortran,420,75
GMCORE,LASG-GAMIL,https://github.com/LASG-GAMIL/GMCORE,http://api.github.com,github_repo,0,Fortran,153,77
unfold,unfoldtoolbox,https://github.com/unfoldtoolbox/unfold,http://api.github.com,github_repo,0,Fortran,369,77
isoft,cmacmackin,https://github.com/cmacmackin/isoft,http://api.github.com,github_repo,0,Fortran,189,81
iso,aarondotter,https://github.com/aarondotter/iso,http://api.github.com,github_repo,0,Fortran,238,82
C2-Ray3Dm,garrelt,https://github.com/garrelt/C2-Ray3Dm,http://api.github.com,github_repo,0,Fortran,403,84
GARD,NCAR,https://github.com/NCAR/GARD,http://api.github.com,github_repo,0,Fortran,337,85
ester,ester-project,https://github.com/ester-project/ester,http://api.github.com,github_repo,0,Fortran,450,88
abaqusPy,youngung,https://github.com/youngung/abaqusPy,http://api.github.com,github_repo,0,Fortran,223,89
relax,geodynamics,https://github.com/geodynamics/relax,http://api.github.com,github_repo,0,Fortran,509,89
pynucastro,pynucastro,https://github.com/pynucastro/pynucastro,http://api.github.com,github_repo,0,Fortran,642,91
PyFVS,tharen,https://github.com/tharen/PyFVS,http://api.github.com,github_repo,0,Fortran,702,92
qe-gipaw,dceresoli,https://github.com/dceresoli/qe-gipaw,http://api.github.com,github_repo,0,Fortran,428,94
FEST-3D,FEST3D,https://github.com/FEST3D/FEST-3D,http://api.github.com,github_repo,0,Fortran,261,95
NICOLE,hsocasnavarro,https://github.com/hsocasnavarro/NICOLE,http://api.github.com,github_repo,0,Fortran,213,96
SPHERA,AndreaAmicarelliRSE,https://github.com/AndreaAmicarelliRSE/SPHERA,http://api.github.com,github_repo,0,Fortran,254,97
HydroBlocks,chaneyn,https://github.com/chaneyn/HydroBlocks,http://api.github.com,github_repo,0,Fortran,291,98
OpenSTAP,HaoguangYang,https://github.com/HaoguangYang/OpenSTAP,http://api.github.com,github_repo,0,Fortran,342,99
aronnax,edoddridge,https://github.com/edoddridge/aronnax,http://api.github.com,github_repo,0,Fortran,1018,101
riemann,clawpack,https://github.com/clawpack/riemann,http://api.github.com,github_repo,0,Fortran,587,106
Tinker,TinkerTools,https://github.com/TinkerTools/Tinker,http://api.github.com,github_repo,0,Fortran,539,106
Nyx,AMReX-Astro,https://github.com/AMReX-Astro/Nyx,http://api.github.com,github_repo,0,Fortran,893,106
riemann,clawpack,https://github.com/clawpack/riemann,http://api.github.com,github_repo,0,Fortran,587,106
tlab,turbulencia,https://github.com/turbulencia/tlab,http://api.github.com,github_repo,0,Fortran,479,110
Rayleigh,geodynamics,https://github.com/geodynamics/Rayleigh,http://api.github.com,github_repo,0,Fortran,924,111
Incompact3d,xcompact3d,https://github.com/xcompact3d/Incompact3d,http://api.github.com,github_repo,0,Fortran,645,113
EMsoft,EMsoft-org,https://github.com/EMsoft-org/EMsoft,http://api.github.com,github_repo,0,Fortran,1208,115
healpixmirror,healpy,https://github.com/healpy/healpixmirror,http://api.github.com,github_repo,0,Fortran,1013,116
PeleLM,AMReX-Combustion,https://github.com/AMReX-Combustion/PeleLM,http://api.github.com,github_repo,0,Fortran,665,116
GHOST,pmininni,https://github.com/pmininni/GHOST,http://api.github.com,github_repo,0,Fortran,729,117
spherepack,jlokimlin,https://github.com/jlokimlin/spherepack,http://api.github.com,github_repo,0,Fortran,335,118
pfunit,laristra,https://github.com/laristra/pfunit,http://api.github.com,github_repo,0,Fortran,714,123
pFUnit,Goddard-Fortran-Ecosystem,https://github.com/Goddard-Fortran-Ecosystem/pFUnit,http://api.github.com,github_repo,0,Fortran,714,123
sfincs,landreman,https://github.com/landreman/sfincs,http://api.github.com,github_repo,0,Fortran,723,124
GenASiS_Mathematics,GenASiS,https://github.com/GenASiS/GenASiS_Mathematics,http://api.github.com,github_repo,0,Fortran,624,126
ALaDyn,ALaDyn,https://github.com/ALaDyn/ALaDyn,http://api.github.com,github_repo,0,Fortran,501,130
CVMix-src,CVMix,https://github.com/CVMix/CVMix-src,http://api.github.com,github_repo,0,Fortran,475,131
grackle,grackle-project,https://github.com/grackle-project/grackle,http://api.github.com,github_repo,0,Fortran,1048,131
matprod,radfordneal,https://github.com/radfordneal/matprod,http://api.github.com,github_repo,0,Fortran,876,133
atomistica,Atomistica,https://github.com/Atomistica/atomistica,http://api.github.com,github_repo,0,Fortran,1020,136
snap,metno,https://github.com/metno/snap,http://api.github.com,github_repo,0,Fortran,845,138
SNAP,lanl,https://github.com/lanl/SNAP,http://api.github.com,github_repo,0,Fortran,845,138
oorb,oorb,https://github.com/oorb/oorb,http://api.github.com,github_repo,0,Fortran,488,139
fosolvers,mianzhi,https://github.com/mianzhi/fosolvers,http://api.github.com,github_repo,0,Fortran,653,144
RMPCDMD,pdebuyl-lab,https://github.com/pdebuyl-lab/RMPCDMD,http://api.github.com,github_repo,0,Fortran,903,144
libmbd,jhrmnn,https://github.com/jhrmnn/libmbd,http://api.github.com,github_repo,0,Fortran,752,146
FIDASIM,D3DEnergetic,https://github.com/D3DEnergetic/FIDASIM,http://api.github.com,github_repo,0,Fortran,675,151
SALMON,SALMON-TDDFT,https://github.com/SALMON-TDDFT/SALMON,http://api.github.com,github_repo,0,Fortran,1245,151
thermo_pw,dalcorso,https://github.com/dalcorso/thermo_pw,http://api.github.com,github_repo,0,Fortran,1275,152
ButterflyPACK,liuyangzhuan,https://github.com/liuyangzhuan/ButterflyPACK,http://api.github.com,github_repo,0,Fortran,375,152
eiscor,eiscor,https://github.com/eiscor/eiscor,http://api.github.com,github_repo,0,Fortran,604,156
Q6,qusers,https://github.com/qusers/Q6,http://api.github.com,github_repo,0,Fortran,489,156
fabm,fabm-model,https://github.com/fabm-model/fabm,http://api.github.com,github_repo,0,Fortran,1617,158
swb,smwesten-usgs,https://github.com/smwesten-usgs/swb,http://api.github.com,github_repo,0,Fortran,514,160
KGen,NCAR,https://github.com/NCAR/KGen,http://api.github.com,github_repo,0,Fortran,574,167
eddypro-engine,LI-COR,https://github.com/LI-COR/eddypro-engine,http://api.github.com,github_repo,0,Fortran,502,167
global-workflow,NOAA-EMC,https://github.com/NOAA-EMC/global-workflow,http://api.github.com,github_repo,0,Fortran,1084,169
sigma,danshapero,https://github.com/danshapero/sigma,http://api.github.com,github_repo,0,Fortran,456,171
NEAT,rwesson,https://github.com/rwesson/NEAT,http://api.github.com,github_repo,0,Fortran,875,173
FEHM,lanl,https://github.com/lanl/FEHM,http://api.github.com,github_repo,0,Fortran,902,181
mt3d-usgs,MODFLOW-USGS,https://github.com/MODFLOW-USGS/mt3d-usgs,http://api.github.com,github_repo,0,Fortran,532,181
flexi,flexi-framework,https://github.com/flexi-framework/flexi,http://api.github.com,github_repo,0,Fortran,1529,193
MCT,MCSclimate,https://github.com/MCSclimate/MCT,http://api.github.com,github_repo,0,Fortran,1280,193
EMUstack,bjornsturmberg,https://github.com/bjornsturmberg/EMUstack,http://api.github.com,github_repo,0,Fortran,433,197
MoDeNa,MoDeNa-EUProject,https://github.com/MoDeNa-EUProject/MoDeNa,http://api.github.com,github_repo,0,Fortran,1017,200
RALFit,ralna,https://github.com/ralna/RALFit,http://api.github.com,github_repo,0,Fortran,978,203
Cosmos,UW-COSMOS,https://github.com/UW-COSMOS/Cosmos,http://api.github.com,github_repo,0,Fortran,1080,206
opencalphad,sundmanbo,https://github.com/sundmanbo/opencalphad,http://api.github.com,github_repo,0,Fortran,331,210
aces4,UFParLab,https://github.com/UFParLab/aces4,http://api.github.com,github_repo,0,Fortran,841,215
VARDEN,BoxLib-Codes,https://github.com/BoxLib-Codes/VARDEN,http://api.github.com,github_repo,0,Fortran,996,226
WPS,NCAR,https://github.com/NCAR/WPS,http://api.github.com,github_repo,0,Fortran,797,227
cedar,cedar-framework,https://github.com/cedar-framework/cedar,http://api.github.com,github_repo,0,Fortran,542,227
WPS,wrf-model,https://github.com/wrf-model/WPS,http://api.github.com,github_repo,0,Fortran,797,227
CDFTOOLS,meom-group,https://github.com/meom-group/CDFTOOLS,http://api.github.com,github_repo,0,Fortran,1230,231
T-Flows,DelNov,https://github.com/DelNov/T-Flows,http://api.github.com,github_repo,0,Fortran,1746,244
Nek5000-deprecated,Nek5000-deprecated,https://github.com/Nek5000-deprecated/Nek5000-deprecated,http://api.github.com,github_repo,0,Fortran,728,245
COSMIC,COSMIC-PopSynth,https://github.com/COSMIC-PopSynth/COSMIC,http://api.github.com,github_repo,0,Fortran,1296,245
spacepy,spacepy,https://github.com/spacepy/spacepy,http://api.github.com,github_repo,0,Fortran,2565,267
MAD-X,MethodicalAcceleratorDesign,https://github.com/MethodicalAcceleratorDesign/MAD-X,http://api.github.com,github_repo,0,Fortran,7032,267
NTPoly,william-dawson,https://github.com/william-dawson/NTPoly,http://api.github.com,github_repo,0,Fortran,673,270
Taxila-LBM,ecoon,https://github.com/ecoon/Taxila-LBM,http://api.github.com,github_repo,0,Fortran,762,273
json-fortran,jacobwilliams,https://github.com/jacobwilliams/json-fortran,http://api.github.com,github_repo,0,Fortran,944,278
quantum_package,LCPQ,https://github.com/LCPQ/quantum_package,http://api.github.com,github_repo,0,Fortran,2730,285
climlab,brian-rose,https://github.com/brian-rose/climlab,http://api.github.com,github_repo,0,Fortran,1356,291
rads,remkos,https://github.com/remkos/rads,http://api.github.com,github_repo,0,Fortran,1443,296
Puffin,UKFELs,https://github.com/UKFELs/Puffin,http://api.github.com,github_repo,0,Fortran,1302,298
AtChem2,AtChem,https://github.com/AtChem/AtChem2,http://api.github.com,github_repo,0,Fortran,670,314
elmerfem,tehnick,https://github.com/tehnick/elmerfem,http://api.github.com,github_repo,0,Fortran,7049,328
elmerfem,ElmerCSC,https://github.com/ElmerCSC/elmerfem,http://api.github.com,github_repo,0,Fortran,7049,328
critic2,aoterodelaroza,https://github.com/aoterodelaroza/critic2,http://api.github.com,github_repo,0,Fortran,1688,336
mld2p4-2,sfilippone,https://github.com/sfilippone/mld2p4-2,http://api.github.com,github_repo,0,Fortran,1236,339
PolyChordLite,PolyChord,https://github.com/PolyChord/PolyChordLite,http://api.github.com,github_repo,0,Fortran,698,350
amrclaw,clawpack,https://github.com/clawpack/amrclaw,http://api.github.com,github_repo,0,Fortran,1612,374
dbcsr,cp2k,https://github.com/cp2k/dbcsr,http://api.github.com,github_repo,0,Fortran,2523,390
kmos,mhoffman,https://github.com/mhoffman/kmos,http://api.github.com,github_repo,0,Fortran,2099,394
dales,dalesteam,https://github.com/dalesteam/dales,http://api.github.com,github_repo,0,Fortran,2402,398
magic,magic-sph,https://github.com/magic-sph/magic,http://api.github.com,github_repo,0,Fortran,1332,401
roms,kshedstrom,https://github.com/kshedstrom/roms,http://api.github.com,github_repo,0,Fortran,2003,420
mc_kernel,seismology,https://github.com/seismology/mc_kernel,http://api.github.com,github_repo,0,Fortran,1537,429
axisem,geodynamics,https://github.com/geodynamics/axisem,http://api.github.com,github_repo,0,Fortran,1643,444
WABBIT,adaptive-cfd,https://github.com/adaptive-cfd/WABBIT,http://api.github.com,github_repo,0,Fortran,1114,447
FLUSI,pseudospectators,https://github.com/pseudospectators/FLUSI,http://api.github.com,github_repo,0,Fortran,1257,465
ecalj,tkotani,https://github.com/tkotani/ecalj,http://api.github.com,github_repo,0,Fortran,1355,474
delphi,ml4ai,https://github.com/ml4ai/delphi,http://api.github.com,github_repo,0,Fortran,1401,560
auto-07p,auto-07p,https://github.com/auto-07p/auto-07p,http://api.github.com,github_repo,0,Fortran,1855,572
lesgo,lesgo-jhu,https://github.com/lesgo-jhu/lesgo,http://api.github.com,github_repo,0,Fortran,2469,577
fates,NGEET,https://github.com/NGEET/fates,http://api.github.com,github_repo,0,Fortran,2151,580
asgs,jasonfleming,https://github.com/jasonfleming/asgs,http://api.github.com,github_repo,0,Fortran,1985,588
GEMINI,gemini3d,https://github.com/gemini3d/GEMINI,http://api.github.com,github_repo,0,Fortran,1179,603
dns,mt5555,https://github.com/mt5555/dns,http://api.github.com,github_repo,0,Fortran,2553,609
orac,ORAC-CC,https://github.com/ORAC-CC/orac,http://api.github.com,github_repo,0,Fortran,1940,624
wrf-fire,openwfm,https://github.com/openwfm/wrf-fire,http://api.github.com,github_repo,0,Fortran,2714,635
IAMR,AMReX-Codes,https://github.com/AMReX-Codes/IAMR,http://api.github.com,github_repo,0,Fortran,2564,654
NekCEM,NekCEM,https://github.com/NekCEM/NekCEM,http://api.github.com,github_repo,0,Fortran,2727,656
HOMMEXX,E3SM-Project,https://github.com/E3SM-Project/HOMMEXX,http://api.github.com,github_repo,0,Fortran,2045,683
molgw,bruneval,https://github.com/bruneval/molgw,http://api.github.com,github_repo,0,Fortran,1848,700
ChiDG,nwukie,https://github.com/nwukie/ChiDG,http://api.github.com,github_repo,0,Fortran,1318,723
nap,ryokbys,https://github.com/ryokbys/nap,http://api.github.com,github_repo,0,Fortran,1202,726
tenstream,tenstream,https://github.com/tenstream/tenstream,http://api.github.com,github_repo,0,Fortran,2079,745
piernik,piernik-dev,https://github.com/piernik-dev/piernik,http://api.github.com,github_repo,0,Fortran,6861,779
SMOKE,CEMPD,https://github.com/CEMPD/SMOKE,http://api.github.com,github_repo,0,Fortran,3823,786
exciting,exciting,https://github.com/exciting/exciting,http://api.github.com,github_repo,0,Fortran,2658,816
fox,andreww,https://github.com/andreww/fox,http://api.github.com,github_repo,0,Fortran,1870,864
partmc,compdyn,https://github.com/compdyn/partmc,http://api.github.com,github_repo,0,Fortran,2703,872
SixTrack,SixTrack,https://github.com/SixTrack/SixTrack,http://api.github.com,github_repo,0,Fortran,7439,901
RegCM,ictp-esp,https://github.com/ictp-esp/RegCM,http://api.github.com,github_repo,0,Fortran,6200,943
splash,danieljprice,https://github.com/danieljprice/splash,http://api.github.com,github_repo,0,Fortran,3081,1072
freeon,FreeON,https://github.com/FreeON/freeon,http://api.github.com,github_repo,0,Fortran,5053,1122
DART,NCAR,https://github.com/NCAR/DART,http://api.github.com,github_repo,0,Fortran,6177,1190
iqist,huangli712,https://github.com/huangli712/iqist,http://api.github.com,github_repo,0,Fortran,8518,1221
Ferret,NOAA-PMEL,https://github.com/NOAA-PMEL/Ferret,http://api.github.com,github_repo,0,Fortran,8053,1275
fempar,fempar,https://github.com/fempar/fempar,http://api.github.com,github_repo,0,Fortran,5644,1326
hande,hande-qmc,https://github.com/hande-qmc/hande,http://api.github.com,github_repo,0,Fortran,6688,1332
multifluids,FluidityProject,https://github.com/FluidityProject/multifluids,http://api.github.com,github_repo,0,Fortran,5611,1401
MAESTRO,AMReX-Astro,https://github.com/AMReX-Astro/MAESTRO,http://api.github.com,github_repo,0,Fortran,8839,1678
PyFerret,NOAA-PMEL,https://github.com/NOAA-PMEL/PyFerret,http://api.github.com,github_repo,0,Fortran,9711,1684
piclas,piclas-framework,https://github.com/piclas-framework/piclas,http://api.github.com,github_repo,0,Fortran,6179,1708
SIMPLE3.0,hael,https://github.com/hael/SIMPLE3.0,http://api.github.com,github_repo,0,Fortran,3260,1846
BoxLib,BoxLib-Codes,https://github.com/BoxLib-Codes/BoxLib,http://api.github.com,github_repo,0,Fortran,12061,2323
pflotran,pflotran,https://github.com/pflotran/pflotran,http://api.github.com,github_repo,0,Fortran,13808,3362
nwchem-git-svn-deprecated,jeffhammond,https://github.com/jeffhammond/nwchem-git-svn-deprecated,http://api.github.com,github_repo,0,Fortran,24439,5594
q-e_schrodinger,QEF,https://github.com/QEF/q-e_schrodinger,http://api.github.com,github_repo,0,Fortran,27458,6740
